# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2402       1.389909690213e-11       3.252392847105e-13      -7.271984845745e-13       0.000000000000e+00       1.754555925960e-16       1.526616614424e-17       3.871035018759e-19 
 2403       1.386884208912e-11       3.234802778618e-13      -7.163199817825e-13       0.000000000000e+00       1.751544072361e-16       1.535672206060e-17       3.180660759514e-19 
 2404       1.383803974634e-11       3.217893867979e-13      -7.054785148338e-13       0.000000000000e+00       1.748538498271e-16       1.544840276891e-17       2.495301039099e-19 
 2405       1.380669806248e-11       3.201661789590e-13      -6.946772356588e-13       0.000000000000e+00       1.745539193619e-16       1.554111449950e-17       1.815370051204e-19 
 2406       1.377482525664e-11       3.186102199090e-13      -6.839193063636e-13       0.000000000000e+00       1.742546148234e-16       1.563476316438e-17       1.141283331285e-19 
 2407       1.374242957831e-11       3.171210733332e-13      -6.732078992413e-13       0.000000000000e+00       1.739559351846e-16       1.572925435684e-17       4.734577579485e-20 
 2408       1.370951930748e-11       3.156983010367e-13      -6.625461967822e-13       0.000000000000e+00       1.736578794084e-16       1.582449335119e-17      -1.876884456721e-20 
 2409       1.367610275458e-11       3.143414629417e-13      -6.519373916837e-13       0.000000000000e+00       1.733604464478e-16       1.592038510236e-17      -8.417357105321e-20 
 2410       1.364218826059e-11       3.130501170857e-13      -6.413846868618e-13       0.000000000000e+00       1.730636352457e-16       1.601683424563e-17      -1.488263120297e-19 
 2411       1.360778419703e-11       3.118238196195e-13      -6.308912954604e-13       0.000000000000e+00       1.727674447350e-16       1.611374509625e-17      -2.126848409958e-19 
 2412       1.357289896601e-11       3.106621248048e-13      -6.204604408626e-13       0.000000000000e+00       1.724718738385e-16       1.621102164911e-17      -2.757067964458e-19 
 2413       1.353754100025e-11       3.095645850123e-13      -6.100953567010e-13       0.000000000000e+00       1.721769214691e-16       1.630856757846e-17      -3.378496817303e-19 
 2414       1.350171876314e-11       3.085307507195e-13      -5.997992868678e-13       0.000000000000e+00       1.718825865293e-16       1.640628623751e-17      -3.990708649185e-19 
 2415       1.346544074872e-11       3.075601705089e-13      -5.895754855256e-13       0.000000000000e+00       1.715888679118e-16       1.650408065813e-17      -4.593275786602e-19 
 2416       1.342871548177e-11       3.066523910652e-13      -5.794272171176e-13       0.000000000000e+00       1.712957644990e-16       1.660185355051e-17      -5.185769200474e-19 
 2417       1.339155151782e-11       3.058069571740e-13      -5.693577563783e-13       0.000000000000e+00       1.710032751635e-16       1.669950730284e-17      -5.767758504767e-19 
 2418       1.335395744316e-11       3.050234117192e-13      -5.593703883437e-13       0.000000000000e+00       1.707113987673e-16       1.679694398095e-17      -6.338811955106e-19 
 2419       1.331594187491e-11       3.043012956810e-13      -5.494684083622e-13       0.000000000000e+00       1.704201341627e-16       1.689406532801e-17      -6.898496447397e-19 
 2420       1.327751346103e-11       3.036401481339e-13      -5.396551221044e-13       0.000000000000e+00       1.701294801915e-16       1.699077276417e-17      -7.446377516450e-19 
 2421       1.323868088036e-11       3.030395062445e-13      -5.299338455741e-13       0.000000000000e+00       1.698394356856e-16       1.708696738624e-17      -7.982019334590e-19 
 2422       1.319945284265e-11       3.024989052694e-13      -5.203079051184e-13       0.000000000000e+00       1.695499994665e-16       1.718254996736e-17      -8.504984710284e-19 
 2423       1.315983808860e-11       3.020178785531e-13      -5.107806374385e-13       0.000000000000e+00       1.692611703457e-16       1.727742095665e-17      -9.014835086754e-19 
 2424       1.311984538987e-11       3.015959575259e-13      -5.013553895998e-13       0.000000000000e+00       1.689729471243e-16       1.737148047891e-17      -9.511130540599e-19 
 2425       1.307948354914e-11       3.012326717019e-13      -4.920355190425e-13       0.000000000000e+00       1.686853285933e-16       1.746462833424e-17      -9.993429780417e-19 
 2426       1.303876140014e-11       3.009275486767e-13      -4.828243935922e-13       0.000000000000e+00       1.683983135334e-16       1.755676399774e-17      -1.046129014542e-18 
 2427       1.299768780766e-11       3.006801141255e-13      -4.737253914701e-13       0.000000000000e+00       1.681119007152e-16       1.764778661919e-17      -1.091426760404e-18 
 2428       1.295627166760e-11       3.004898918008e-13      -4.647419013036e-13       0.000000000000e+00       1.678260888987e-16       1.773759502268e-17      -1.135191675259e-18 
 2429       1.291452190699e-11       3.003564035304e-13      -4.558773221368e-13       0.000000000000e+00       1.675408768341e-16       1.782608770629e-17      -1.177379081384e-18 
 2430       1.287244748406e-11       3.002791692154e-13      -4.471350634407e-13       0.000000000000e+00       1.672562632609e-16       1.791316284177e-17      -1.217944163564e-18 
 2431       1.283005738823e-11       3.002577068279e-13      -4.385185451240e-13       0.000000000000e+00       1.669722469084e-16       1.799871827420e-17      -1.256841968957e-18 
 2432       1.278736064013e-11       3.002915324090e-13      -4.300311975433e-13       0.000000000000e+00       1.666888264959e-16       1.808265152164e-17      -1.294027406953e-18 
 2433       1.274436629171e-11       3.003801600667e-13      -4.216764615136e-13       0.000000000000e+00       1.664060007318e-16       1.816485977485e-17      -1.329455249037e-18 
 2434       1.270108342618e-11       3.005231019736e-13      -4.134577883190e-13       0.000000000000e+00       1.661237683147e-16       1.824523989687e-17      -1.363080128651e-18 
 2435       1.265752115812e-11       3.007198683653e-13      -4.053786397226e-13       0.000000000000e+00       1.658421279324e-16       1.832368842278e-17      -1.394856541055e-18 
 2436       1.261368863344e-11       3.009699675377e-13      -3.974424879776e-13       0.000000000000e+00       1.655610782628e-16       1.840010155929e-17      -1.424738843191e-18 
 2437       1.256959502947e-11       3.012729058453e-13      -3.896528158373e-13       0.000000000000e+00       1.652806179730e-16       1.847437518446e-17      -1.452681253542e-18 
 2438       1.252524977017e-11       3.016281088398e-13      -3.820126341649e-13       0.000000000000e+00       1.650007457170e-16       1.854645248621e-17      -1.478660037596e-18 
 2439       1.248066317305e-11       3.020346841733e-13      -3.745230315763e-13       0.000000000000e+00       1.647214601267e-16       1.861646719128e-17      -1.502740210109e-18 
 2440       1.243584580621e-11       3.024916572668e-13      -3.671846161075e-13       0.000000000000e+00       1.644427598205e-16       1.868460119577e-17      -1.525009233160e-18 
 2441       1.239080827351e-11       3.029980500367e-13      -3.599979968253e-13       0.000000000000e+00       1.641646434064e-16       1.875103700509e-17      -1.545554867246e-18 
 2442       1.234556121463e-11       3.035528808909e-13      -3.529637838281e-13       0.000000000000e+00       1.638871094820e-16       1.881595773453e-17      -1.564465171581e-18 
 2443       1.230011530508e-11       3.041551647251e-13      -3.460825882465e-13       0.000000000000e+00       1.636101566341e-16       1.887954710991e-17      -1.581828504416e-18 
 2444       1.225448125628e-11       3.048039129192e-13      -3.393550222440e-13       0.000000000000e+00       1.633337834393e-16       1.894198946822e-17      -1.597733523341e-18 
 2445       1.220866981554e-11       3.054981333335e-13      -3.327816990179e-13       0.000000000000e+00       1.630579884633e-16       1.900346975822e-17      -1.612269185599e-18 
 2446       1.216269176616e-11       3.062368303051e-13      -3.263632327998e-13       0.000000000000e+00       1.627827702616e-16       1.906417354110e-17      -1.625524748394e-18 
 2447       1.211655792742e-11       3.070190046439e-13      -3.201002388564e-13       0.000000000000e+00       1.625081273789e-16       1.912428699108e-17      -1.637589769200e-18 
 2448       1.207027915462e-11       3.078436536296e-13      -3.139933334903e-13       0.000000000000e+00       1.622340583494e-16       1.918399689606e-17      -1.648554106073e-18 
 2449       1.202386633914e-11       3.087097710073e-13      -3.080431340404e-13       0.000000000000e+00       1.619605616967e-16       1.924349065823e-17      -1.658507917957e-18 
 2450       1.197733040848e-11       3.096163469839e-13      -3.022502588832e-13       0.000000000000e+00       1.616876359337e-16       1.930295629472e-17      -1.667541664998e-18 
 2451       1.193068232626e-11       3.105623682250e-13      -2.966153274330e-13       0.000000000000e+00       1.614152795627e-16       1.936258243821e-17      -1.675746108850e-18 
 2452       1.188393309230e-11       3.115468178504e-13      -2.911389601428e-13       0.000000000000e+00       1.611434910756e-16       1.942255833757e-17      -1.683212312986e-18 
 2453       1.183709374261e-11       3.125686754310e-13      -2.858217785049e-13       0.000000000000e+00       1.608722689533e-16       1.948307385847e-17      -1.690031643008e-18 
 2454       1.179017534949e-11       3.136269169848e-13      -2.806644050521e-13       0.000000000000e+00       1.606016116662e-16       1.954431948404e-17      -1.696295766956e-18 
 2455       1.174318902149e-11       3.147205149733e-13      -2.756674633576e-13       0.000000000000e+00       1.603315176742e-16       1.960648631547e-17      -1.702096655618e-18 
 2456       1.169614590353e-11       3.158484382979e-13      -2.708315780365e-13       0.000000000000e+00       1.600619854261e-16       1.966976607266e-17      -1.707526582840e-18 
 2457       1.164905717685e-11       3.170096522959e-13      -2.661573747460e-13       0.000000000000e+00       1.597930133603e-16       1.973435109481e-17      -1.712678125835e-18 
 2458       1.160193405914e-11       3.182031187371e-13      -2.616454801864e-13       0.000000000000e+00       1.595245999045e-16       1.980043434111e-17      -1.717644165492e-18 
 2459       1.155478780449e-11       3.194277958202e-13      -2.572965221017e-13       0.000000000000e+00       1.592567434755e-16       1.986820939132e-17      -1.722517886687e-18 
 2460       1.150762970347e-11       3.206826381686e-13      -2.531111292803e-13       0.000000000000e+00       1.589894424794e-16       1.993787044641e-17      -1.727392778591e-18 
 2461       1.146047108319e-11       3.219665968273e-13      -2.490899315558e-13       0.000000000000e+00       1.587226953117e-16       2.000961232920e-17      -1.732362634983e-18 
 2462       1.141332330728e-11       3.232786192587e-13      -2.452335598076e-13       0.000000000000e+00       1.584565003569e-16       2.008363048495e-17      -1.737521554555e-18 
 2463       1.136619777598e-11       3.246176493393e-13      -2.415426459618e-13       0.000000000000e+00       1.581908559889e-16       2.016012098207e-17      -1.742963941225e-18 
 2464       1.131910592612e-11       3.259826273558e-13      -2.380178229918e-13       0.000000000000e+00       1.579257605708e-16       2.023928051266e-17      -1.748784504446e-18 
 2465       1.127205923123e-11       3.273724900014e-13      -2.346597249189e-13       0.000000000000e+00       1.576612124546e-16       2.032130639318e-17      -1.755078259515e-18 
 2466       1.122506920151e-11       3.287861703722e-13      -2.314689868134e-13       0.000000000000e+00       1.573972099819e-16       2.040639656507e-17      -1.761940527881e-18 
 2467       1.117814738390e-11       3.302225979633e-13      -2.284462447948e-13       0.000000000000e+00       1.571337514832e-16       2.049474959541e-17      -1.769466937459e-18 
 2468       1.113130536213e-11       3.316806986655e-13      -2.255921360329e-13       0.000000000000e+00       1.568708352782e-16       2.058656467749e-17      -1.777753422935e-18 
 2469       1.108455475670e-11       3.331593947613e-13      -2.229072987485e-13       0.000000000000e+00       1.566084596758e-16       2.068204163147e-17      -1.786896226080e-18 
 2470       1.103790722500e-11       3.346576049211e-13      -2.203923722138e-13       0.000000000000e+00       1.563466229739e-16       2.078138090503e-17      -1.796991896056e-18 
 2471       1.099137446126e-11       3.361742441998e-13      -2.180479967535e-13       0.000000000000e+00       1.560853234597e-16       2.088478357396e-17      -1.808137289726e-18 
 2472       1.094496819666e-11       3.377082240330e-13      -2.158748137453e-13       0.000000000000e+00       1.558245594093e-16       2.099245134281e-17      -1.820429571967e-18 
 2473       1.089870019932e-11       3.392584522333e-13      -2.138734656207e-13       0.000000000000e+00       1.555643290880e-16       2.110458654550e-17      -1.833966215975e-18 
 2474       1.085258227436e-11       3.408238329865e-13      -2.120445958657e-13       0.000000000000e+00       1.553046307502e-16       2.122139214598e-17      -1.848845003579e-18 
 2475       1.080662626392e-11       3.424032668480e-13      -2.103888490215e-13       0.000000000000e+00       1.550454626392e-16       2.134307173884e-17      -1.865164025546e-18 
 2476       1.076084404723e-11       3.439956507391e-13      -2.089068706852e-13       0.000000000000e+00       1.547868229876e-16       2.146982954991e-17      -1.883021681896e-18 
 2477       1.071524667255e-11       3.455999107040e-13      -2.075989079928e-13       0.000000000000e+00       1.545287101208e-16       2.160178935105e-17      -1.902487732491e-18 
 2478       1.066984174754e-11       3.472151003987e-13      -2.064636084858e-13       0.000000000000e+00       1.542711227702e-16       2.173875067929e-17      -1.923516261200e-18 
 2479       1.062463603353e-11       3.488403031771e-13      -2.054992141459e-13       0.000000000000e+00       1.540140597623e-16       2.188043117784e-17      -1.946032197855e-18 
 2480       1.057963631224e-11       3.504745993798e-13      -2.047039602603e-13       0.000000000000e+00       1.537575199144e-16       2.202654755017e-17      -1.969960220990e-18 
 2481       1.053484938579e-11       3.521170663312e-13      -2.040760754154e-13       0.000000000000e+00       1.535015020349e-16       2.217681555904e-17      -1.995224757581e-18 
 2482       1.049028207669e-11       3.537667783364e-13      -2.036137814892e-13       0.000000000000e+00       1.532460049231e-16       2.233095002557e-17      -2.021749982793e-18 
 2483       1.044594122789e-11       3.554228066783e-13      -2.033152936441e-13       0.000000000000e+00       1.529910273694e-16       2.248866482825e-17      -2.049459819722e-18 
 2484       1.040183370279e-11       3.570842196144e-13      -2.031788203204e-13       0.000000000000e+00       1.527365681550e-16       2.264967290202e-17      -2.078277939140e-18 
 2485       1.035796638525e-11       3.587500823738e-13      -2.032025632285e-13       0.000000000000e+00       1.524826260522e-16       2.281368623727e-17      -2.108127759238e-18 
 2486       1.031434617963e-11       3.604194571541e-13      -2.033847173424e-13       0.000000000000e+00       1.522291998242e-16       2.298041587894e-17      -2.138932445369e-18 
 2487       1.027098001081e-11       3.620914031184e-13      -2.037234708921e-13       0.000000000000e+00       1.519762882251e-16       2.314957192549e-17      -2.170614909791e-18 
 2488       1.022787482417e-11       3.637649763922e-13      -2.042170053570e-13       0.000000000000e+00       1.517238900000e-16       2.332086352801e-17      -2.203097811414e-18 
 2489       1.018503758566e-11       3.654392300603e-13      -2.048634954584e-13       0.000000000000e+00       1.514720038848e-16       2.349399888924e-17      -2.236303555542e-18 
 2490       1.014247528181e-11       3.671132141640e-13      -2.056611091527e-13       0.000000000000e+00       1.512206286065e-16       2.366868526259e-17      -2.270154293612e-18 
 2491       1.010019491971e-11       3.687859756977e-13      -2.066080076240e-13       0.000000000000e+00       1.509697628827e-16       2.384462895121e-17      -2.304571922947e-18 
 2492       1.005820352707e-11       3.704565586060e-13      -2.077023452773e-13       0.000000000000e+00       1.507194054220e-16       2.402153530704e-17      -2.339478086491e-18 
 2493       1.001650815226e-11       3.721240037808e-13      -2.089422697314e-13       0.000000000000e+00       1.504695549241e-16       2.419910872982e-17      -2.374794172557e-18 
 2494       9.975115864256e-12       3.737873490579e-13      -2.103259218115e-13       0.000000000000e+00       1.502202100791e-16       2.437705266616e-17      -2.410441314570e-18 
 2495       9.934033752728e-12       3.754456292142e-13      -2.118514355424e-13       0.000000000000e+00       1.499713695684e-16       2.455506960858e-17      -2.446340390811e-18 
 2496       9.893268928030e-12       3.770978759648e-13      -2.135169381413e-13       0.000000000000e+00       1.497230320639e-16       2.473286109454e-17      -2.482412024159e-18 
 2497       9.852828521227e-12       3.787431179593e-13      -2.153205500107e-13       0.000000000000e+00       1.494751962284e-16       2.491012770551e-17      -2.518576581837e-18 
 2498       9.812719684111e-12       3.803803807797e-13      -2.172603847315e-13       0.000000000000e+00       1.492278607156e-16       2.508656906597e-17      -2.554754175152e-18 
 2499       9.772949589225e-12       3.820086869362e-13      -2.193345490555e-13       0.000000000000e+00       1.489810241700e-16       2.526188384249e-17      -2.590864659245e-18 
 2500       9.733525429884e-12       3.836270558654e-13      -2.215411428986e-13       0.000000000000e+00       1.487346852268e-16       2.543576974278e-17      -2.626827632827e-18 
 2501       9.694454420188e-12       3.852345039262e-13      -2.238782593338e-13       0.000000000000e+00       1.484888425121e-16       2.560792351468e-17      -2.662562437927e-18 
 2502       9.655743795051e-12       3.868300443973e-13      -2.263439845839e-13       0.000000000000e+00       1.482434946425e-16       2.577804094526e-17      -2.697988159638e-18 
 2503       9.617400810214e-12       3.884126874740e-13      -2.289363980143e-13       0.000000000000e+00       1.479986402256e-16       2.594581685985e-17      -2.733023625854e-18 
 2504       9.579432742267e-12       3.899814402651e-13      -2.316535721262e-13       0.000000000000e+00       1.477542778596e-16       2.611094512105e-17      -2.767587407020e-18 
 2505       9.541846888672e-12       3.915353067899e-13      -2.344935725495e-13       0.000000000000e+00       1.475104061337e-16       2.627311862782e-17      -2.801597815870e-18 
 2506       9.504650567779e-12       3.930732879753e-13      -2.374544580354e-13       0.000000000000e+00       1.472670236275e-16       2.643202931448e-17      -2.834972907177e-18 
 2507       9.467851118847e-12       3.945943816523e-13      -2.405342804495e-13       0.000000000000e+00       1.470241289114e-16       2.658736814979e-17      -2.867630477491e-18 
 2508       9.431455902067e-12       3.960975825534e-13      -2.437310847650e-13       0.000000000000e+00       1.467817205466e-16       2.673882513597e-17      -2.899488064887e-18 
 2509       9.395472298576e-12       3.975818823094e-13      -2.470429090548e-13       0.000000000000e+00       1.465397970849e-16       2.688608930776e-17      -2.930462948704e-18 
 2510       9.359907710484e-12       3.990462694463e-13      -2.504677844854e-13       0.000000000000e+00       1.462983570688e-16       2.702884873145e-17      -2.960472149293e-18 
 2511       9.324769560888e-12       4.004897293822e-13      -2.540037353091e-13       0.000000000000e+00       1.460573990313e-16       2.716679050392e-17      -2.989432427758e-18 
 2512       9.290065293895e-12       4.019112444244e-13      -2.576487788571e-13       0.000000000000e+00       1.458169214964e-16       2.729960075169e-17      -3.017260285703e-18 
 2513       9.255802374642e-12       4.033097937661e-13      -2.614009255325e-13       0.000000000000e+00       1.455769229785e-16       2.742696462997e-17      -3.043871964969e-18 
 2514       9.221988289316e-12       4.046843534838e-13      -2.652581788032e-13       0.000000000000e+00       1.453374019826e-16       2.754856632170e-17      -3.069183447386e-18 
 2515       9.188630545171e-12       4.060338965337e-13      -2.692185351947e-13       0.000000000000e+00       1.450983570045e-16       2.766408903658e-17      -3.093110454510e-18 
 2516       9.155735391286e-12       4.073574993162e-13      -2.732798618193e-13       0.000000000000e+00       1.448597866804e-16       2.777329523227e-17      -3.115587733452e-18 
 2517       9.123303972635e-12       4.086546620522e-13      -2.774395281993e-13       0.000000000000e+00       1.446216902378e-16       2.787626778994e-17      -3.136627037509e-18 
 2518       9.091336153674e-12       4.099249902654e-13      -2.816947722868e-13       0.000000000000e+00       1.443840670476e-16       2.797317024045e-17      -3.156259482462e-18 
 2519       9.059831795567e-12       4.111680883828e-13      -2.860428227237e-13       0.000000000000e+00       1.441469164739e-16       2.806416667016e-17      -3.174516291244e-18 
 2520       9.028790756183e-12       4.123835597344e-13      -2.904808988321e-13       0.000000000000e+00       1.439102378743e-16       2.814942172156e-17      -3.191428794048e-18 
 2521       8.998212890092e-12       4.135710065514e-13      -2.950062106049e-13       0.000000000000e+00       1.436740305999e-16       2.822910059380e-17      -3.207028428441e-18 
 2522       8.968098048563e-12       4.147300299657e-13      -2.996159586967e-13       0.000000000000e+00       1.434382939950e-16       2.830336904326e-17      -3.221346739468e-18 
 2523       8.938446079556e-12       4.158602300088e-13      -3.043073344138e-13       0.000000000000e+00       1.432030273977e-16       2.837239338411e-17      -3.234415379764e-18 
 2524       8.909256827720e-12       4.169612056105e-13      -3.090775197054e-13       0.000000000000e+00       1.429682301390e-16       2.843634048888e-17      -3.246266109662e-18 
 2525       8.880530134388e-12       4.180325545981e-13      -3.139236871538e-13       0.000000000000e+00       1.427339015436e-16       2.849537778903e-17      -3.256930797303e-18 
 2526       8.852265837573e-12       4.190738736952e-13      -3.188429999650e-13       0.000000000000e+00       1.425000409296e-16       2.854967327549e-17      -3.266441418743e-18 
 2527       8.824463771963e-12       4.200847585209e-13      -3.238326119594e-13       0.000000000000e+00       1.422666476083e-16       2.859939549925e-17      -3.274830058066e-18 
 2528       8.797123768920e-12       4.210648035885e-13      -3.288896675626e-13       0.000000000000e+00       1.420337208846e-16       2.864471357190e-17      -3.282128907489e-18 
 2529       8.770245656469e-12       4.220136023047e-13      -3.340113017955e-13       0.000000000000e+00       1.418012600564e-16       2.868579716621e-17      -3.288370267473e-18 
 2530       8.743829259302e-12       4.229307469683e-13      -3.391946402652e-13       0.000000000000e+00       1.415692644153e-16       2.872281651670e-17      -3.293586546833e-18 
 2531       8.717874398768e-12       4.238158287694e-13      -3.444367991555e-13       0.000000000000e+00       1.413377332460e-16       2.875594242016e-17      -3.297810262844e-18 
 2532       8.692380892869e-12       4.246684377884e-13      -3.497348852177e-13       0.000000000000e+00       1.411066658267e-16       2.878534623628e-17      -3.301074041355e-18 
 2533       8.667348556261e-12       4.254881629946e-13      -3.550859957607e-13       0.000000000000e+00       1.408760614288e-16       2.881119988814e-17      -3.303410616892e-18 
 2534       8.642777200241e-12       4.262745922455e-13      -3.604872186422e-13       0.000000000000e+00       1.406459193171e-16       2.883367586285e-17      -3.304852832774e-18 
 2535       8.618666632752e-12       4.270273122859e-13      -3.659356322587e-13       0.000000000000e+00       1.404162387495e-16       2.885294721205e-17      -3.305433641216e-18 
 2536       8.595016658372e-12       4.277459087462e-13      -3.714283055365e-13       0.000000000000e+00       1.401870189776e-16       2.886918755249e-17      -3.305186103440e-18 
 2537       8.571827078313e-12       4.284299661423e-13      -3.769622979221e-13       0.000000000000e+00       1.399582592459e-16       2.888257106664e-17      -3.304143389788e-18 
 2538       8.549097690415e-12       4.290790678736e-13      -3.825346593730e-13       0.000000000000e+00       1.397299587923e-16       2.889327250316e-17      -3.302338779824e-18 
 2539       8.526828289146e-12       4.296927962228e-13      -3.881424303479e-13       0.000000000000e+00       1.395021168480e-16       2.890146717757e-17      -3.299805662450e-18 
 2540       8.505018665589e-12       4.302707323543e-13      -3.937826417975e-13       0.000000000000e+00       1.392747326376e-16       2.890733097272e-17      -3.296577536010e-18 
 2541       8.483668607448e-12       4.308124563135e-13      -3.994523151553e-13       0.000000000000e+00       1.390478053786e-16       2.891104033942e-17      -3.292688008402e-18 
 2542       8.462777899036e-12       4.313175470254e-13      -4.051484623278e-13       0.000000000000e+00       1.388213342822e-16       2.891277229696e-17      -3.288170797186e-18 
 2543       8.442346321275e-12       4.317855822940e-13      -4.108680856854e-13       0.000000000000e+00       1.385953185523e-16       2.891270443372e-17      -3.283059729694e-18 
 2544       8.422373651691e-12       4.322161388011e-13      -4.166081780527e-13       0.000000000000e+00       1.383697573866e-16       2.891101490767e-17      -3.277388743138e-18 
 2545       8.402859664406e-12       4.326087921049e-13      -4.223657226994e-13       0.000000000000e+00       1.381446499756e-16       2.890788244698e-17      -3.271191884719e-18 
 2546       8.383804130142e-12       4.329631166397e-13      -4.281376933307e-13       0.000000000000e+00       1.379199955032e-16       2.890348635057e-17      -3.264503311737e-18 
 2547       8.365206816208e-12       4.332786857142e-13      -4.339210540777e-13       0.000000000000e+00       1.376957931464e-16       2.889800648870e-17      -3.257357291701e-18 
 2548       8.347067486499e-12       4.335550715108e-13      -4.397127594885e-13       0.000000000000e+00       1.374720420756e-16       2.889162330346e-17      -3.249788202435e-18 
 2549       8.329385901494e-12       4.337918450844e-13      -4.455097545183e-13       0.000000000000e+00       1.372487414541e-16       2.888451780942e-17      -3.241830532191e-18 
 2550       8.312161818251e-12       4.339885763615e-13      -4.513089745203e-13       0.000000000000e+00       1.370258904385e-16       2.887687159415e-17      -3.233518879754e-18 
 2551       8.295394990398e-12       4.341448341392e-13      -4.571073452361e-13       0.000000000000e+00       1.368034881788e-16       2.886886681875e-17      -3.224887954555e-18 
 2552       8.279085168136e-12       4.342601860840e-13      -4.629017827862e-13       0.000000000000e+00       1.365815338177e-16       2.886068621851e-17      -3.215972576777e-18 
 2553       8.263232098228e-12       4.343341987307e-13      -4.686891936611e-13       0.000000000000e+00       1.363600264915e-16       2.885251310337e-17      -3.206807677467e-18 
 2554       8.247835524001e-12       4.343664374818e-13      -4.744664747112e-13       0.000000000000e+00       1.361389653294e-16       2.884453135854e-17      -3.197428298642e-18 
 2555       8.232894270870e-12       4.343565779855e-13      -4.802306822502e-13       0.000000000000e+00       1.359183494036e-16       2.883688772104e-17      -3.187861988280e-18 
 2556       8.218403497213e-12       4.343047409718e-13      -4.859795404420e-13       0.000000000000e+00       1.356981775786e-16       2.882957837196e-17      -3.178105937438e-18 
 2557       8.204357427732e-12       4.342111593334e-13      -4.917109358085e-13       0.000000000000e+00       1.354784486609e-16       2.882256169536e-17      -3.168149712320e-18 
 2558       8.190750266472e-12       4.340760669217e-13      -4.974227483758e-13       0.000000000000e+00       1.352591614490e-16       2.881579594314e-17      -3.157982847470e-18 
 2559       8.177576196795e-12       4.338996985476e-13      -5.031128516675e-13       0.000000000000e+00       1.350403147340e-16       2.880923923488e-17      -3.147594845734e-18 
 2560       8.164829381364e-12       4.336822899827e-13      -5.087791126985e-13       0.000000000000e+00       1.348219072988e-16       2.880284955776e-17      -3.136975178237e-18 
 2561       8.152503962118e-12       4.334240779602e-13      -5.144193919689e-13       0.000000000000e+00       1.346039379185e-16       2.879658476637e-17      -3.126113284349e-18 
 2562       8.140594060252e-12       4.331253001759e-13      -5.200315434577e-13       0.000000000000e+00       1.343864053604e-16       2.879040258263e-17      -3.114998571653e-18 
 2563       8.129093776198e-12       4.327861952894e-13      -5.256134146159e-13       0.000000000000e+00       1.341693083839e-16       2.878426059565e-17      -3.103620415919e-18 
 2564       8.117997189600e-12       4.324070029247e-13      -5.311628463612e-13       0.000000000000e+00       1.339526457404e-16       2.877811626157e-17      -3.091968161069e-18 
 2565       8.107298359297e-12       4.319879636716e-13      -5.366776730707e-13       0.000000000000e+00       1.337364161737e-16       2.877192690347e-17      -3.080031119146e-18 
 2566       8.096991323300e-12       4.315293190866e-13      -5.421557225753e-13       0.000000000000e+00       1.335206184193e-16       2.876564971122e-17      -3.067798570288e-18 
 2567       8.087070098769e-12       4.310313116938e-13      -5.475948161531e-13       0.000000000000e+00       1.333052512051e-16       2.875924174134e-17      -3.055259762693e-18 
 2568       8.077528681997e-12       4.304941849862e-13      -5.529927685229e-13       0.000000000000e+00       1.330903132509e-16       2.875265991690e-17      -3.042403912591e-18 
 2569       8.068361048384e-12       4.299181834262e-13      -5.583473878384e-13       0.000000000000e+00       1.328758032687e-16       2.874586102736e-17      -3.029220204212e-18 
 2570       8.059561152419e-12       4.293035524472e-13      -5.636564756814e-13       0.000000000000e+00       1.326617199624e-16       2.873880172847e-17      -3.015697789753e-18 
 2571       8.051122927656e-12       4.286505384542e-13      -5.689178270560e-13       0.000000000000e+00       1.324480620281e-16       2.873143854209e-17      -3.001825789354e-18 
 2572       8.043040286698e-12       4.279593888250e-13      -5.741292303817e-13       0.000000000000e+00       1.322348281537e-16       2.872372785612e-17      -2.987593291062e-18 
 2573       8.035307121170e-12       4.272303519111e-13      -5.792884674874e-13       0.000000000000e+00       1.320220170196e-16       2.871562592435e-17      -2.972989350800e-18 
 2574       8.027917301702e-12       4.264636770389e-13      -5.843933136054e-13       0.000000000000e+00       1.318096272976e-16       2.870708886631e-17      -2.958002992340e-18 
 2575       8.020864677906e-12       4.256596145103e-13      -5.894415373645e-13       0.000000000000e+00       1.315976576521e-16       2.869807266715e-17      -2.942623207270e-18 
 2576       8.014143078356e-12       4.248184156043e-13      -5.944309007840e-13       0.000000000000e+00       1.313861067390e-16       2.868853317751e-17      -2.926838954963e-18 
 2577       8.007746310566e-12       4.239403325775e-13      -5.993591592675e-13       0.000000000000e+00       1.311749732065e-16       2.867842611342e-17      -2.910639162549e-18 
 2578       8.001668160971e-12       4.230256186655e-13      -6.042240615965e-13       0.000000000000e+00       1.309642556948e-16       2.866770705613e-17      -2.894012724881e-18 
