# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1939       3.156679305173e-11       1.494861669857e-12      -1.898514754143e-12       6.698044405822e-15       4.216264664518e-16       9.995412811558e-17      -1.742830245118e-17 
 1940       3.153460006334e-11       1.492296978735e-12      -1.916036429139e-12       6.690440798589e-15       4.207452852525e-16       1.003072936073e-16      -1.737890077296e-17 
 1941       3.150369807244e-11       1.489610145318e-12      -1.933375005308e-12       6.682869336646e-15       4.198663626678e-16       1.006556523114e-16      -1.732719064431e-17 
 1942       3.147406503451e-11       1.486802462504e-12      -1.950524437307e-12       6.675329873023e-15       4.189896925003e-16       1.009990688715e-16      -1.727318071884e-17 
 1943       3.144567880119e-11       1.483875229633e-12      -1.967478656851e-12       6.667822259679e-15       4.181152684902e-16       1.013374074232e-16      -1.721687970705e-17 
 1944       3.141851712015e-11       1.480829752506e-12      -1.984231572685e-12       6.660346347505e-15       4.172430843155e-16       1.016705315939e-16      -1.715829637644e-17 
 1945       3.139255763495e-11       1.477667343382e-12      -2.000777070557e-12       6.652901986320e-15       4.163731335918e-16       1.019983045016e-16      -1.709743955154e-17 
 1946       3.136777788489e-11       1.474389320996e-12      -2.017109013188e-12       6.645489024866e-15       4.155054098721e-16       1.023205887544e-16      -1.703431811407e-17 
 1947       3.134415530491e-11       1.470997010563e-12      -2.033221240242e-12       6.638107310814e-15       4.146399066465e-16       1.026372464502e-16      -1.696894100293e-17 
 1948       3.132166722539e-11       1.467491743789e-12      -2.049107568300e-12       6.630756690754e-15       4.137766173429e-16       1.029481391758e-16      -1.690131721438e-17 
 1949       3.130029087206e-11       1.463874858878e-12      -2.064761790831e-12       6.623437010199e-15       4.129155353260e-16       1.032531280063e-16      -1.683145580202e-17 
 1950       3.128000336584e-11       1.460147700542e-12      -2.080177678161e-12       6.616148113584e-15       4.120566538975e-16       1.035520735044e-16      -1.675936587697e-17 
 1951       3.126078172271e-11       1.456311620009e-12      -2.095348977448e-12       6.608889844258e-15       4.111999662964e-16       1.038448357199e-16      -1.668505660787e-17 
 1952       3.124260285355e-11       1.452367975032e-12      -2.110269412650e-12       6.601662044489e-15       4.103454656982e-16       1.041312741891e-16      -1.660853722103e-17 
 1953       3.122544356402e-11       1.448318129898e-12      -2.124932684497e-12       6.594464555459e-15       4.094931452155e-16       1.044112479340e-16      -1.652981700046e-17 
 1954       3.120928055444e-11       1.444163455438e-12      -2.139332470465e-12       6.587297217264e-15       4.086429978974e-16       1.046846154617e-16      -1.644890528797e-17 
 1955       3.119409041958e-11       1.439905329032e-12      -2.153462424745e-12       6.580159868912e-15       4.077950167294e-16       1.049512347639e-16      -1.636581148326e-17 
 1956       3.117984964861e-11       1.435545134622e-12      -2.167316178214e-12       6.573052348320e-15       4.069491946339e-16       1.052109633163e-16      -1.628054504402e-17 
 1957       3.116653462489e-11       1.431084262719e-12      -2.180887338408e-12       6.565974492314e-15       4.061055244693e-16       1.054636580777e-16      -1.619311548594e-17 
 1958       3.115412162588e-11       1.426524110409e-12      -2.194169489492e-12       6.558926136626e-15       4.052639990303e-16       1.057091754896e-16      -1.610353238289e-17 
 1959       3.114258682296e-11       1.421866081368e-12      -2.207156192232e-12       6.551907115894e-15       4.044246110480e-16       1.059473714754e-16      -1.601180536693e-17 
 1960       3.113190628132e-11       1.417111585865e-12      -2.219840983967e-12       6.544917263660e-15       4.035873531894e-16       1.061781014399e-16      -1.591794412841e-17 
 1961       3.112205595981e-11       1.412262040775e-12      -2.232217378579e-12       6.537956412367e-15       4.027522180574e-16       1.064012202689e-16      -1.582195841608e-17 
 1962       3.111301171080e-11       1.407318869582e-12      -2.244278866467e-12       6.531024393359e-15       4.019191981910e-16       1.066165823279e-16      -1.572385803711e-17 
 1963       3.110474928004e-11       1.402283502396e-12      -2.256018914512e-12       6.524121036878e-15       4.010882860648e-16       1.068240414622e-16      -1.562365285726e-17 
 1964       3.109724430652e-11       1.397157375954e-12      -2.267430966057e-12       6.517246172065e-15       4.002594740890e-16       1.070234509957e-16      -1.552135280089e-17 
 1965       3.109047232234e-11       1.391941933634e-12      -2.278508440874e-12       6.510399626954e-15       3.994327546097e-16       1.072146637306e-16      -1.541696785105e-17 
 1966       3.108440875256e-11       1.386638625460e-12      -2.289244735132e-12       6.503581228475e-15       3.986081199081e-16       1.073975319467e-16      -1.531050804961e-17 
 1967       3.107902891506e-11       1.381248908115e-12      -2.299633221375e-12       6.496790802449e-15       3.977855622010e-16       1.075719074007e-16      -1.520198349729e-17 
 1968       3.107430802041e-11       1.375774244944e-12      -2.309667248490e-12       6.490028173588e-15       3.969650736404e-16       1.077376413258e-16      -1.509140435377e-17 
 1969       3.107022117172e-11       1.370216105970e-12      -2.319340141678e-12       6.483293165493e-15       3.961466463134e-16       1.078945844306e-16      -1.497878083777e-17 
 1970       3.106674347447e-11       1.364576066861e-12      -2.328646287710e-12       6.476585563443e-15       3.953302727889e-16       1.080426360929e-16      -1.486413757497e-17 
 1971       3.106385036708e-11       1.358856106648e-12      -2.337584399567e-12       6.469905002456e-15       3.945159477607e-16       1.081818923405e-16      -1.474755675830e-17 
 1972       3.106151729251e-11       1.353058312236e-12      -2.346154275998e-12       6.463251078395e-15       3.937036664162e-16       1.083124989683e-16      -1.462913530847e-17 
 1973       3.105971958839e-11       1.347184779658e-12      -2.354355718442e-12       6.456623385095e-15       3.928934238911e-16       1.084346024453e-16      -1.450897055578e-17 
 1974       3.105843248689e-11       1.341237614084e-12      -2.362188531034e-12       6.450021514365e-15       3.920852152690e-16       1.085483499153e-16      -1.438716024062e-17 
 1975       3.105763111458e-11       1.335218929829e-12      -2.369652520609e-12       6.443445055979e-15       3.912790355814e-16       1.086538891975e-16      -1.426380251402e-17 
 1976       3.105729049229e-11       1.329130850371e-12      -2.376747496708e-12       6.436893597681e-15       3.904748798078e-16       1.087513687880e-16      -1.413899593817e-17 
 1977       3.105738553498e-11       1.322975508359e-12      -2.383473271582e-12       6.430366725176e-15       3.896727428754e-16       1.088409378604e-16      -1.401283948691e-17 
 1978       3.105789105161e-11       1.316755045626e-12      -2.389829660195e-12       6.423864022130e-15       3.888726196591e-16       1.089227462664e-16      -1.388543254632e-17 
 1979       3.105878174497e-11       1.310471613202e-12      -2.395816480235e-12       6.417385070168e-15       3.880745049814e-16       1.089969445372e-16      -1.375687491519e-17 
 1980       3.106003221159e-11       1.304127371323e-12      -2.401433552111e-12       6.410929448868e-15       3.872783936125e-16       1.090636838840e-16      -1.362726680555e-17 
 1981       3.106161694160e-11       1.297724489445e-12      -2.406680698964e-12       6.404496735761e-15       3.864842802698e-16       1.091231161991e-16      -1.349670884326e-17 
 1982       3.106351031853e-11       1.291265146253e-12      -2.411557746669e-12       6.398086506327e-15       3.856921596182e-16       1.091753940567e-16      -1.336530206843e-17 
 1983       3.106568661928e-11       1.284751529680e-12      -2.416064523841e-12       6.391698333995e-15       3.849020262699e-16       1.092206707139e-16      -1.323314793605e-17 
 1984       3.106812001388e-11       1.278185836908e-12      -2.420200861839e-12       6.385331790134e-15       3.841138747843e-16       1.092591001112e-16      -1.310034831644e-17 
 1985       3.107078456542e-11       1.271570274390e-12      -2.423966594772e-12       6.378986444058e-15       3.833276996680e-16       1.092908368741e-16      -1.296700549580e-17 
 1986       3.107365422990e-11       1.264907057855e-12      -2.427361559504e-12       6.372661863018e-15       3.825434953744e-16       1.093160363133e-16      -1.283322217676e-17 
 1987       3.107670285607e-11       1.258198412323e-12      -2.430385595657e-12       6.366357612198e-15       3.817612563041e-16       1.093348544260e-16      -1.269910147887e-17 
 1988       3.107990418533e-11       1.251446572117e-12      -2.433038545617e-12       6.360073254719e-15       3.809809768045e-16       1.093474478965e-16      -1.256474693915e-17 
 1989       3.108323185156e-11       1.244653780873e-12      -2.435320254540e-12       6.353808351630e-15       3.802026511697e-16       1.093539740974e-16      -1.243026251259e-17 
 1990       3.108665938101e-11       1.237822291552e-12      -2.437230570356e-12       6.347562461907e-15       3.794262736407e-16       1.093545910903e-16      -1.229575257270e-17 
 1991       3.109016019216e-11       1.230954366455e-12      -2.438769343774e-12       6.341335142453e-15       3.786518384050e-16       1.093494576266e-16      -1.216132191204e-17 
 1992       3.109370759556e-11       1.224052277229e-12      -2.439936428285e-12       6.335125948088e-15       3.778793395965e-16       1.093387331488e-16      -1.202707574271e-17 
 1993       3.109727479374e-11       1.217118304885e-12      -2.440731680172e-12       6.328934431557e-15       3.771087712960e-16       1.093225777907e-16      -1.189311969691e-17 
 1994       3.110083488101e-11       1.210154739805e-12      -2.441154958508e-12       6.322760143516e-15       3.763401275301e-16       1.093011523790e-16      -1.175955982745e-17 
 1995       3.110436084340e-11       1.203163881759e-12      -2.441206125168e-12       6.316602632538e-15       3.755734022723e-16       1.092746184337e-16      -1.162650260828e-17 
 1996       3.110782555845e-11       1.196148039909e-12      -2.440885044828e-12       6.310461445106e-15       3.748085894418e-16       1.092431381693e-16      -1.149405493501e-17 
 1997       3.111120179514e-11       1.189109532830e-12      -2.440191584973e-12       6.304336125609e-15       3.740456829042e-16       1.092068744955e-16      -1.136232412546e-17 
 1998       3.111446221369e-11       1.182050688515e-12      -2.439125615901e-12       6.298226216344e-15       3.732846764711e-16       1.091659910181e-16      -1.123141792013e-17 
 1999       3.111757936548e-11       1.174973844388e-12      -2.437687010729e-12       6.292131257508e-15       3.725255639001e-16       1.091206520400e-16      -1.110144448280e-17 
 2000       3.112052569288e-11       1.167881347320e-12      -2.435875645398e-12       6.286050787200e-15       3.717683388946e-16       1.090710225619e-16      -1.097251240098e-17 
 2001       3.112327352913e-11       1.160775553637e-12      -2.433691398673e-12       6.279984341415e-15       3.710129951038e-16       1.090172682835e-16      -1.084473068650e-17 
 2002       3.112579509820e-11       1.153658829129e-12      -2.431134152157e-12       6.273931454041e-15       3.702595261228e-16       1.089595556040e-16      -1.071820877600e-17 
 2003       3.112806251465e-11       1.146533549071e-12      -2.428203790287e-12       6.267891656858e-15       3.695079254921e-16       1.088980516234e-16      -1.059305653146e-17 
 2004       3.113004778350e-11       1.139402098225e-12      -2.424900200345e-12       6.261864479536e-15       3.687581866979e-16       1.088329241429e-16      -1.046938424073e-17 
 2005       3.113172280007e-11       1.132266870858e-12      -2.421223272459e-12       6.255849449629e-15       3.680103031718e-16       1.087643416664e-16      -1.034730261805e-17 
 2006       3.113305934990e-11       1.125130270751e-12      -2.417172899610e-12       6.249846092575e-15       3.672642682907e-16       1.086924734007e-16      -1.022692280459e-17 
 2007       3.113402910855e-11       1.117994711213e-12      -2.412748977638e-12       6.243853931693e-15       3.665200753771e-16       1.086174892571e-16      -1.010835636896e-17 
 2008       3.113460364152e-11       1.110862615090e-12      -2.407951405243e-12       6.237872488178e-15       3.657777176985e-16       1.085395598516e-16      -9.991715307747e-18 
 2009       3.113475683266e-11       1.103736286073e-12      -2.402780855507e-12       6.231901294884e-15       3.650371889458e-16       1.084587941447e-16      -9.877074567526e-18 
 2010       3.113447218928e-11       1.096617521561e-12      -2.397241096581e-12       6.225939937782e-15       3.642984846723e-16       1.083750518608e-16      -9.764359311435e-18 
 2011       3.113373559000e-11       1.089507997002e-12      -2.391336687914e-12       6.219988014798e-15       3.635616008650e-16       1.082881297033e-16      -9.653456832327e-18 
 2012       3.113253286094e-11       1.082409394349e-12      -2.385072210304e-12       6.214045122052e-15       3.628265334672e-16       1.081978235921e-16      -9.544253956114e-18 
 2013       3.113084977568e-11       1.075323402066e-12      -2.378452265921e-12       6.208110853861e-15       3.620932783784e-16       1.081039286619e-16      -9.436637041181e-18 
 2014       3.112867205512e-11       1.068251715141e-12      -2.371481478342e-12       6.202184802732e-15       3.613618314546e-16       1.080062392614e-16      -9.330491977796e-18 
 2015       3.112598536751e-11       1.061196035091e-12      -2.364164492573e-12       6.196266559363e-15       3.606321885076e-16       1.079045489528e-16      -9.225704187520e-18 
 2016       3.112277532831e-11       1.054158069968e-12      -2.356505975077e-12       6.190355712637e-15       3.599043453054e-16       1.077986505100e-16      -9.122158622625e-18 
 2017       3.111902750017e-11       1.047139534372e-12      -2.348510613808e-12       6.184451849622e-15       3.591782975721e-16       1.076883359185e-16      -9.019739765498e-18 
 2018       3.111472739285e-11       1.040142149455e-12      -2.340183118230e-12       6.178554555569e-15       3.584540409876e-16       1.075733963737e-16      -8.918331628059e-18 
 2019       3.110986046316e-11       1.033167642930e-12      -2.331528219352e-12       6.172663413910e-15       3.577315711877e-16       1.074536222806e-16      -8.817817751170e-18 
 2020       3.110441211489e-11       1.026217749081e-12      -2.322550669753e-12       6.166778006251e-15       3.570108837639e-16       1.073288032522e-16      -8.718081204046e-18 
 2021       3.109836769876e-11       1.019294208768e-12      -2.313255243608e-12       6.160897912377e-15       3.562919742637e-16       1.071987281090e-16      -8.619004583670e-18 
 2022       3.109171251234e-11       1.012398769436e-12      -2.303646736721e-12       6.155022710243e-15       3.555748381899e-16       1.070631848779e-16      -8.520470014202e-18 
 2023       3.108443180001e-11       1.005533185125e-12      -2.293729966547e-12       6.149151975977e-15       3.548594710011e-16       1.069219607911e-16      -8.422359146390e-18 
 2024       3.107651075285e-11       9.986992164732e-13      -2.283509772224e-12       6.143285283873e-15       3.541458681114e-16       1.067748422854e-16      -8.324553156987e-18 
 2025       3.106793450863e-11       9.918986307315e-13      -2.272991014598e-12       6.137422206393e-15       3.534340248904e-16       1.066216150008e-16      -8.226932748156e-18 
 2026       3.105868815172e-11       9.851332017662e-13      -2.262178576252e-12       6.131562314159e-15       3.527239366629e-16       1.064620637802e-16      -8.129378146887e-18 
 2027       3.104875671302e-11       9.784047100694e-13      -2.251077361537e-12       6.125705175957e-15       3.520155987091e-16       1.062959726678e-16      -8.031769104406e-18 
 2028       3.103812516991e-11       9.717149427662e-13      -2.239692296594e-12       6.119850358731e-15       3.513090062646e-16       1.061231249084e-16      -7.933984895588e-18 
 2029       3.102677844619e-11       9.650656936234e-13      -2.228028329384e-12       6.113997427582e-15       3.506041545200e-16       1.059433029465e-16      -7.835904318368e-18 
 2030       3.101470141199e-11       9.584587630567e-13      -2.216090429720e-12       6.108145945763e-15       3.499010386210e-16       1.057562884252e-16      -7.737405693154e-18 
 2031       3.100187888374e-11       9.518959581393e-13      -2.203883589287e-12       6.102295474680e-15       3.491996536684e-16       1.055618621855e-16      -7.638366862238e-18 
 2032       3.098829562407e-11       9.453790926097e-13      -2.191412821679e-12       6.096445573889e-15       3.484999947180e-16       1.053598042648e-16      -7.538665189209e-18 
 2033       3.097393634179e-11       9.389099868794e-13      -2.178683162417e-12       6.090595801091e-15       3.478020567805e-16       1.051498938964e-16      -7.438177558360e-18 
 2034       3.095878569178e-11       9.324904680415e-13      -2.165699668985e-12       6.084745712133e-15       3.471058348214e-16       1.049319095087e-16      -7.336780374108e-18 
 2035       3.094282827497e-11       9.261223698781e-13      -2.152467420855e-12       6.078894861004e-15       3.464113237609e-16       1.047056287234e-16      -7.234349560399e-18 
 2036       3.092604863823e-11       9.198075328687e-13      -2.138991519512e-12       6.073042799833e-15       3.457185184740e-16       1.044708283555e-16      -7.130760560122e-18 
 2037       3.090843127435e-11       9.135478041982e-13      -2.125277088486e-12       6.067189078886e-15       3.450274137904e-16       1.042272844117e-16      -7.025888334522e-18 
 2038       3.088996062195e-11       9.073450377644e-13      -2.111329273379e-12       6.061333246565e-15       3.443380044941e-16       1.039747720897e-16      -6.919607362610e-18 
 2039       3.087062106543e-11       9.012010941866e-13      -2.097153241891e-12       6.055474849403e-15       3.436502853239e-16       1.037130657773e-16      -6.811791640577e-18 
 2040       3.085039693489e-11       8.951178408132e-13      -2.082754183848e-12       6.049613432066e-15       3.429642509727e-16       1.034419390512e-16      -6.702314681201e-18 
 2041       3.082927250607e-11       8.890971517301e-13      -2.068137311232e-12       6.043748537346e-15       3.422798960882e-16       1.031611646760e-16      -6.591049513266e-18 
 2042       3.080723200031e-11       8.831409077683e-13      -2.053307858206e-12       6.037879706162e-15       3.415972152719e-16       1.028705146037e-16      -6.477868680967e-18 
 2043       3.078425958446e-11       8.772509965118e-13      -2.038271081147e-12       6.032006477555e-15       3.409162030798e-16       1.025697599723e-16      -6.362644243328e-18 
 2044       3.076033937081e-11       8.714293123062e-13      -2.023032258666e-12       6.026128388689e-15       3.402368540220e-16       1.022586711048e-16      -6.245247773607e-18 
 2045       3.073545541707e-11       8.656777562662e-13      -2.007596691641e-12       6.020244974845e-15       3.395591625627e-16       1.019370175086e-16      -6.125550358715e-18 
 2046       3.070959172626e-11       8.599982362837e-13      -1.991969703247e-12       6.014355769421e-15       3.388831231201e-16       1.016045678744e-16      -6.003422598620e-18 
 2047       3.068273224665e-11       8.543926670358e-13      -1.976156638976e-12       6.008460303928e-15       3.382087300662e-16       1.012610900748e-16      -5.878734605767e-18 
 2048       3.065486388169e-11       8.488627240952e-13      -1.960162968241e-12       6.002558155996e-15       3.375359780340e-16       1.009064540879e-16      -5.751398046726e-18 
 2049       3.062598554328e-11       8.434091043237e-13      -1.943994589894e-12       5.996649093753e-15       3.368648628392e-16       1.005409415711e-16      -5.621492596788e-18 
 2050       3.059609916307e-11       8.380322602085e-13      -1.927657528943e-12       5.990732932474e-15       3.361953805650e-16       1.001649384977e-16      -5.489140387985e-18 
 2051       3.056520668837e-11       8.327326452811e-13      -1.911157835214e-12       5.984809486663e-15       3.355275272553e-16       9.977883243580e-17      -5.354464049520e-18 
 2052       3.053331008220e-11       8.275107141178e-13      -1.894501583382e-12       5.978878570055e-15       3.348612989148e-16       9.938301255015e-17      -5.217586708376e-18 
 2053       3.050041132329e-11       8.223669223412e-13      -1.877694873000e-12       5.972939995616e-15       3.341966915091e-16       9.897786960438e-17      -5.078631989935e-18 
 2054       3.046651240611e-11       8.173017266209e-13      -1.860743828531e-12       5.966993575540e-15       3.335337009641e-16       9.856379596284e-17      -4.937724018588e-18 
 2055       3.043161534089e-11       8.123155846745e-13      -1.843654599381e-12       5.961039121247e-15       3.328723231669e-16       9.814118559259e-17      -4.794987418351e-18 
 2056       3.039572215366e-11       8.074089552685e-13      -1.826433359922e-12       5.955076443386e-15       3.322125539648e-16       9.771043406540e-17      -4.650547313479e-18 
 2057       3.035883488624e-11       8.025822982193e-13      -1.809086309534e-12       5.949105351831e-15       3.315543891656e-16       9.727193855973e-17      -4.504529329079e-18 
 2058       3.032095559630e-11       7.978360743945e-13      -1.791619672626e-12       5.943125655680e-15       3.308978245377e-16       9.682609786268e-17      -4.357059591727e-18 
 2059       3.028208635734e-11       7.931707457131e-13      -1.774039698672e-12       5.937137163255e-15       3.302428558100e-16       9.637331237200e-17      -4.208264730077e-18 
 2060       3.024222925875e-11       7.885867751473e-13      -1.756352662239e-12       5.931139682100e-15       3.295894786714e-16       9.591398409804e-17      -4.058271875479e-18 
 2061       3.020138640581e-11       7.840846267229e-13      -1.738564863021e-12       5.925133018983e-15       3.289376887714e-16       9.544851666578e-17      -3.907208662594e-18 
 2062       3.015955991972e-11       7.796647655205e-13      -1.720682625866e-12       5.919116979890e-15       3.282874817196e-16       9.497731531674e-17      -3.755203230003e-18 
 2063       3.011675193763e-11       7.753276576765e-13      -1.702712300810e-12       5.913091370029e-15       3.276388530856e-16       9.450078691101e-17      -3.602384220826e-18 
 2064       3.007296461264e-11       7.710737703838e-13      -1.684660263105e-12       5.907055993825e-15       3.269917983994e-16       9.401933992921e-17      -3.448880783333e-18 
 2065       3.002820011384e-11       7.669035718933e-13      -1.666532913251e-12       5.901010654923e-15       3.263463131508e-16       9.353338447448e-17      -3.294822571562e-18 
 2066       2.998246062633e-11       7.628175315140e-13      -1.648336677027e-12       5.894955156182e-15       3.257023927897e-16       9.304333227443e-17      -3.140339745927e-18 
 2067       2.993574835125e-11       7.588161196150e-13      -1.630078005522e-12       5.888889299678e-15       3.250600327258e-16       9.254959668315e-17      -2.985562973836e-18 
 2068       2.988806550578e-11       7.548998076257e-13      -1.611763375165e-12       5.882812886705e-15       3.244192283288e-16       9.205259268318e-17      -2.830623430307e-18 
 2069       2.983941432318e-11       7.510690680369e-13      -1.593399287755e-12       5.876725717765e-15       3.237799749281e-16       9.155273688750e-17      -2.675652798576e-18 
 2070       2.978979705280e-11       7.473243744022e-13      -1.574992270494e-12       5.870627592577e-15       3.231422678129e-16       9.105044754146e-17      -2.520783270716e-18 
 2071       2.973921596011e-11       7.436662013382e-13      -1.556548876016e-12       5.864518310071e-15       3.225061022321e-16       9.054614452483e-17      -2.366147548251e-18 
 2072       2.968767332674e-11       7.400950245265e-13      -1.538075682417e-12       5.858397668388e-15       3.218714733942e-16       9.004024935373e-17      -2.211878842766e-18 
 2073       2.963517145047e-11       7.366113207134e-13      -1.519579293289e-12       5.852265464878e-15       3.212383764671e-16       8.953318518262e-17      -2.058110876526e-18 
 2074       2.958171264527e-11       7.332155677121e-13      -1.501066337747e-12       5.846121496102e-15       3.206068065784e-16       8.902537680628e-17      -1.904977883086e-18 
 2075       2.952729924131e-11       7.299082444028e-13      -1.482543470461e-12       5.839965557826e-15       3.199767588151e-16       8.851725066180e-17      -1.752614607908e-18 
 2076       2.947193358500e-11       7.266898307341e-13      -1.464017371690e-12       5.833797445026e-15       3.193482282237e-16       8.800923483055e-17      -1.601156308975e-18 
 2077       2.941561803900e-11       7.235608077237e-13      -1.445494747306e-12       5.827616951883e-15       3.187212098096e-16       8.750175904013e-17      -1.450738757400e-18 
 2078       2.935835498225e-11       7.205216574597e-13      -1.426982328832e-12       5.821423871781e-15       3.180956985380e-16       8.699525466642e-17      -1.301498238048e-18 
 2079       2.930014680998e-11       7.175728631011e-13      -1.408486873467e-12       5.815217997311e-15       3.174716893329e-16       8.649015473549e-17      -1.153571550144e-18 
 2080       2.924099593375e-11       7.147149088792e-13      -1.390015164120e-12       5.808999120265e-15       3.168491770777e-16       8.598689392561e-17      -1.007096007890e-18 
 2081       2.918090478146e-11       7.119482800985e-13      -1.371574009440e-12       5.802767031639e-15       3.162281566148e-16       8.548590856921e-17      -8.622094410772e-19 
 2082       2.911987579736e-11       7.092734631373e-13      -1.353170243846e-12       5.796521521628e-15       3.156086227454e-16       8.498763665491e-17      -7.190501957022e-19 
 2083       2.905791144211e-11       7.066909454491e-13      -1.334810727558e-12       5.790262379629e-15       3.149905702301e-16       8.449251782941e-17      -5.777571345791e-19 
 2084       2.899501419276e-11       7.042012155633e-13      -1.316502346630e-12       5.783989394237e-15       3.143739937881e-16       8.400099339957e-17      -4.384696379546e-19 
 2085       2.893118654281e-11       7.018047630863e-13      -1.298252012977e-12       5.777702353245e-15       3.137588880975e-16       8.351350633432e-17      -3.013276041218e-19 
 2086       2.886643100219e-11       6.995020787024e-13      -1.280066664407e-12       5.771401043645e-15       3.131452477952e-16       8.303050126663e-17      -1.664714500341e-19 
 2087       2.880075197996e-11       6.972934422682e-13      -1.261952778254e-12       5.765085303111e-15       3.125330678348e-16       8.255231922209e-17      -3.401379008129e-20 
 2088       2.873416144660e-11       6.951782854693e-13      -1.243914908467e-12       5.758755174866e-15       3.119223445633e-16       8.207888099332e-17       9.604574594083e-20 
 2089       2.866667331146e-11       6.931558246951e-13      -1.225957138324e-12       5.752410753901e-15       3.113130746517e-16       8.161000154870e-17       2.237359270294e-19 
 2090       2.859830154380e-11       6.912252725351e-13      -1.208083565910e-12       5.746052135587e-15       3.107052547378e-16       8.114549510330e-17       3.490856535456e-19 
 2091       2.852906017289e-11       6.893858377734e-13      -1.190298304140e-12       5.739679415676e-15       3.100988814263e-16       8.068517511794e-17       4.721239573802e-19 
 2092       2.845896328803e-11       6.876367253847e-13      -1.172605480773e-12       5.733292690297e-15       3.094939512884e-16       8.022885429830e-17       5.928800021196e-19 
 2093       2.838802503868e-11       6.859771365286e-13      -1.155009238432e-12       5.726892055964e-15       3.088904608621e-16       7.977634459400e-17       7.113830832119e-19 
 2094       2.831625963450e-11       6.844062685453e-13      -1.137513734619e-12       5.720477609569e-15       3.082884066519e-16       7.932745719763e-17       8.276626281324e-19 
 2095       2.824368134546e-11       6.829233149503e-13      -1.120123141735e-12       5.714049448386e-15       3.076877851288e-16       7.888200254390e-17       9.417481965495e-19 
 2096       2.817030450186e-11       6.815274654298e-13      -1.102841647095e-12       5.707607670073e-15       3.070885927306e-16       7.843979030865e-17       1.053669480491e-18 
 2097       2.809614349444e-11       6.802179058360e-13      -1.085673452946e-12       5.701152372669e-15       3.064908258611e-16       7.800062940800e-17       1.163456304509e-18 
 2098       2.802121277446e-11       6.789938181816e-13      -1.068622776483e-12       5.694683654595e-15       3.058944808907e-16       7.756432799737e-17       1.271138625848e-18 
 2099       2.794552685375e-11       6.778543806357e-13      -1.051693849871e-12       5.688201614658e-15       3.052995541563e-16       7.713069347060e-17       1.376746534607e-18 
 2100       2.786910030481e-11       6.767987675183e-13      -1.034890920258e-12       5.681706352047e-15       3.047060419609e-16       7.669953245900e-17       1.480310253909e-18 
 2101       2.779194776086e-11       6.758261492958e-13      -1.018218249792e-12       5.675197966336e-15       3.041139405738e-16       7.627065083047e-17       1.581860140065e-18 
 2102       2.771408391593e-11       6.749356925759e-13      -1.001680115642e-12       5.668676557482e-15       3.035232462305e-16       7.584385368852e-17       1.681426682739e-18 
 2103       2.763552352491e-11       6.741265601031e-13      -9.852808100110e-13       5.662142225829e-15       3.029339551326e-16       7.541894537142e-17       1.779040505118e-18 
 2104       2.755628140368e-11       6.733979107534e-13      -9.690246401579e-13       5.655595072105e-15       3.023460634479e-16       7.499572945121e-17       1.874732364073e-18 
 2105       2.747637242910e-11       6.727488995294e-13      -9.529159284114e-13       5.649035197427e-15       3.017595673101e-16       7.457400873284e-17       1.968533150327e-18 
 2106       2.739581153918e-11       6.721786775561e-13      -9.369590121883e-13       5.642462703295e-15       3.011744628191e-16       7.415358525321e-17       2.060473888620e-18 
 2107       2.731461373307e-11       6.716863920752e-13      -9.211582440114e-13       5.635877691597e-15       3.005907460405e-16       7.373426028028e-17       2.150585737877e-18 
 2108       2.723279407118e-11       6.712711864407e-13      -9.055179915264e-13       5.629280264608e-15       3.000084130060e-16       7.331583431212e-17       2.238899991372e-18 
 2109       2.715036767524e-11       6.709322001140e-13      -8.900426375191e-13       5.622670524993e-15       2.994274597132e-16       7.289810707600e-17       2.325448076894e-18 
 2110       2.706734972839e-11       6.706685686588e-13      -8.747365799332e-13       5.616048575801e-15       2.988478821252e-16       7.248087752749e-17       2.410261556914e-18 
 2111       2.698375547523e-11       6.704794237365e-13      -8.596042318872e-13       5.609414520473e-15       2.982696761710e-16       7.206394384951e-17       2.493372128747e-18 
 2112       2.689960022191e-11       6.703638931012e-13      -8.446500216923e-13       5.602768462839e-15       2.976928377455e-16       7.164710345144e-17       2.574811624726e-18 
 2113       2.681489933619e-11       6.703211005948e-13      -8.298783928689e-13       5.596110507115e-15       2.971173627089e-16       7.123015296815e-17       2.654612012358e-18 
 2114       2.672966824754e-11       6.703501661422e-13      -8.152938041647e-13       5.589440757911e-15       2.965432468873e-16       7.081288825916e-17       2.732805394497e-18 
 2115       2.664392244719e-11       6.704502057464e-13      -8.009007295719e-13       5.582759320225e-15       2.959704860722e-16       7.039510440763e-17       2.809424009507e-18 
 2116       2.655767748821e-11       6.706203314836e-13      -7.867036583443e-13       5.576066299446e-15       2.953990760205e-16       6.997659571952e-17       2.884500231427e-18 
